iter	Passed	Remaining
3224	32335	67928
3225	32343	67915
3226	32352	67904
3227	32362	67892
3228	32371	67880
3229	32379	67867
3230	32389	67855
3231	32397	67843
3232	32407	67831
3233	32416	67821
3234	32426	67809
3235	32436	67799
3236	32445	67788
3237	32454	67776
3238	32466	67769
3239	32486	67779
3240	32497	67772
3241	32506	67761
3242	32516	67749
3243	32525	67738
3244	32535	67728
3245	32544	67715
3246	32553	67704
3247	32562	67691
3248	32571	67679
3249	32580	67666
3250	32589	67654
3251	32599	67644
3252	32612	67641
3253	32622	67631
3254	32631	67619
3255	32640	67607
3256	32651	67598
3257	32661	67588
3258	32671	67577
3259	32681	67568
3260	32691	67559
3261	32701	67548
3262	32711	67537
3263	32724	67534
3264	32735	67526
3265	32745	67515
3266	32755	67506
3267	32764	67493
3268	32773	67481
3269	32782	67469
3270	32791	67456
3271	32800	67445
3272	32809	67433
3273	32818	67421
3274	32827	67409
3275	32836	67397
3276	32846	67386
3277	32855	67374
3278	32865	67363
3279	32874	67352
3280	32883	67340
3281	32892	67328
3282	32904	67321
3283	32914	67312
3284	32923	67300
3285	32933	67290
3286	32943	67280
3287	32953	67269
3288	32962	67258
3289	32972	67247
3290	32981	67235
3291	32990	67223
3292	32999	67212
3293	33009	67202
3294	33018	67189
3295	33028	67179
3296	33037	67167
3297	33046	67154
3298	33055	67143
3299	33064	67131
3300	33073	67119
3301	33083	67108
3302	33092	67097
3303	33102	67086
3304	33113	67079
3305	33124	67070
3306	33134	67060
3307	33144	67050
3308	33154	67039
3309	33163	67027
3310	33173	67018
3311	33183	67007
3312	33191	66994
3313	33200	66982
3314	33209	66970
3315	33218	66958
3316	33227	66946
3317	33236	66934
3318	33245	66922
3319	33254	66909
3320	33263	66897
3321	33272	66885
3322	33301	66913
3323	33315	66912
3324	33327	66905
3325	33336	66894
3326	33347	66885
3327	33356	66873
3328	33366	66862
3329	33375	66851
3330	33385	66840
3331	33394	66829
3332	33404	66818
3333	33414	66808
3334	33422	66795
3335	33434	66788
3336	33444	66778
3337	33453	66766
3338	33462	66755
3339	33471	66742
3340	33480	66731
3341	33490	66719
3342	33499	66707
3343	33508	66696
3344	33517	66683
3345	33526	66672
3346	33535	66661
3347	33545	66649
3348	33555	66639
3349	33564	66628
3350	33574	66617
3351	33586	66611
3352	33603	66615
3353	33617	66612
3354	33635	66619
3355	33646	66610
3356	33655	66598
3357	33664	66586
3358	33673	66575
3359	33682	66563
3360	33691	66550
3361	33700	66538
3362	33709	66527
3363	33719	66515
3364	33728	66504
3365	33737	66492
3366	33747	66482
3367	33756	66469
3368	33765	66457
3369	33774	66446
3370	33783	66434
3371	33792	66423
3372	33801	66411
3373	33812	66401
3374	33826	66400
3375	33844	66406
3376	33863	66413
3377	33881	66418
3378	33890	66407
3379	33899	66394
3380	33908	66382
3381	33917	66369
3382	33926	66357
3383	33935	66346
3384	33945	66335
3385	33954	66324
3386	33963	66313
3387	33973	66302
3388	33983	66291
3389	33992	66279
3390	34001	66267
3391	34010	66255
3392	34020	66246
3393	34031	66237
3394	34041	66227
3395	34051	66217
3396	34061	66206
3397	34070	66196
3398	34080	66186
3399	34090	66175
3400	34100	66165
3401	34109	66153
3402	34118	66141
3403	34126	66128
3404	34135	66115
3405	34144	66104
3406	34154	66093
3407	34166	66086
3408	34175	66074
3409	34184	66062
3410	34193	66051
3411	34204	66043
3412	34213	66032
3413	34223	66021
3414	34233	66010
3415	34242	65999
3416	34253	65991
3417	34263	65981
3418	34274	65971
3419	34284	65961
3420	34293	65950
3421	34329	65990
3422	34340	65981
3423	34349	65971
3424	34360	65961
3425	34369	65949
3426	34378	65938
3427	34387	65926
3428	34397	65916
3429	34407	65904
3430	34417	65895
3431	34427	65885
3432	34437	65875
3433	34446	65864
3434	34457	65854
3435	34467	65844
3436	34477	65835
3437	34487	65825
3438	34498	65816
3439	34507	65805
3440	34517	65794
3441	34527	65784
3442	34536	65773
3443	34546	65763
3444	34556	65751
3445	34566	65742
3446	34575	65730
3447	34584	65719
3448	34594	65708
3449	34603	65697
3450	34612	65684
3451	34621	65672
3452	34630	65660
3453	34639	65649
3454	34649	65638
3455	34658	65626
3456	34668	65616
3457	34678	65605
3458	34688	65596
3459	34697	65584
3460	34707	65573
3461	34722	65573
3462	34741	65579
3463	34754	65576
3464	34769	65574
3465	34782	65571
3466	34792	65560
3467	34801	65548
3468	34810	65536
3469	34820	65526
3470	34829	65515
3471	34839	65504
3472	34848	65491
3473	34856	65479
3474	34865	65467
3475	34875	65456
3476	34884	65445
3477	34893	65433
3478	34903	65422
3479	34912	65410
3480	34923	65401
3481	34933	65391
3482	34943	65381
3483	34953	65372
3484	34963	65362
3485	34973	65352
3486	34984	65343
3487	34993	65332
3488	35002	65320
3489	35011	65308
3490	35021	65297
3491	35030	65285
3492	35039	65274
3493	35049	65262
3494	35058	65251
3495	35067	65239
3496	35076	65228
3497	35086	65218
3498	35095	65206
3499	35105	65195
3500	35114	65184
3501	35124	65173
3502	35134	65163
3503	35147	65158
3504	35161	65157
3505	35171	65146
3506	35181	65136
3507	35191	65126
3508	35201	65115
3509	35210	65104
3510	35219	65093
3511	35229	65081
3512	35238	65069
3513	35247	65058
3514	35256	65046
3515	35265	65034
3516	35274	65023
3517	35283	65011
3518	35293	65000
3519	35302	64988
3520	35332	65016
3521	35348	65016
3522	35359	65008
3523	35370	64999
3524	35380	64990
3525	35390	64979
3526	35399	64968
3527	35409	64957
3528	35419	64946
3529	35428	64935
3530	35437	64923
3531	35446	64912
3532	35455	64900
3533	35465	64889
3534	35474	64878
3535	35483	64866
3536	35492	64854
3537	35502	64842
3538	35511	64831
3539	35520	64819
3540	35530	64809
3541	35541	64800
3542	35550	64789
3543	35560	64779
3544	35570	64769
3545	35581	64760
3546	35591	64750
3547	35601	64740
3548	35610	64729
3549	35620	64718
3550	35629	64707
3551	35638	64695
3552	35647	64683
3553	35656	64670
3554	35665	64659
3555	35674	64647
3556	35683	64635
3557	35693	64626
3558	35703	64615
3559	35712	64603
3560	35722	64592
3561	35731	64582
3562	35741	64570
3563	35751	64560
3564	35761	64550
3565	35776	64550
3566	35790	64548
3567	35805	64546
3568	35824	64551
3569	35839	64550
3570	35848	64538
3571	35856	64526
3572	35866	64514
3573	35875	64503
3574	35884	64492
3575	35893	64479
3576	35902	64467
3577	35910	64454
3578	35919	64443
3579	35929	64432
3580	35938	64420
3581	35948	64409
3582	35957	64398
3583	35966	64386
3584	35975	64374
3585	35989	64371
3586	36007	64376
3587	36021	64373
3588	36031	64363
3589	36041	64353
3590	36051	64342
3591	36060	64330
3592	36069	64318
3593	36078	64306
3594	36087	64295
3595	36096	64283
3596	36106	64273
3597	36115	64261
3598	36125	64250
3599	36134	64239
3600	36143	64227
3601	36153	64217
3602	36163	64206
3603	36172	64195
3604	36182	64185
3605	36191	64173
3606	36201	64163
3607	36211	64152
3608	36220	64141
3609	36230	64130
3610	36240	64120
3611	36250	64110
3612	36260	64099
3613	36269	64089
3614	36279	64079
3615	36289	64068
3616	36298	64056
3617	36307	64044
3618	36316	64033
3619	36326	64022
3620	36362	64058
3621	36374	64051
3622	36383	64040
3623	36393	64030
3624	36403	64019
3625	36412	64007
3626	36421	63995
3627	36435	63993
3628	36454	63999
3629	36469	63996
3630	36478	63986
3631	36488	63975
3632	36497	63964
3633	36506	63952
3634	36515	63939
3635	36523	63926
3636	36533	63916
3637	36543	63905
3638	36552	63893
3639	36561	63881
3640	36570	63870
3641	36579	63859
3642	36589	63848
3643	36598	63836
3644	36608	63826
3645	36619	63817
3646	36628	63805
3647	36639	63797
3648	36653	63794
3649	36663	63784
3650	36673	63774
3651	36683	63764
3652	36693	63754
3653	36703	63743
3654	36712	63732
3655	36721	63720
3656	36732	63711
3657	36741	63700
3658	36750	63688
3659	36759	63676
3660	36769	63665
3661	36777	63653
3662	36786	63641
3663	36795	63628
3664	36804	63616
3665	36814	63606
3666	36823	63594
3667	36832	63583
3668	36841	63570
3669	36852	63562
3670	36870	63566
3671	36888	63570
3672	36903	63568
3673	36912	63557
3674	36921	63545
3675	36930	63533
3676	36940	63523
3677	36951	63514
3678	36961	63503
3679	36970	63492
3680	36980	63481
3681	36994	63479
3682	37011	63480
3683	37024	63476
3684	37034	63466
3685	37044	63456
3686	37053	63444
3687	37064	63435
3688	37074	63425
3689	37084	63414
3690	37093	63404
3691	37103	63393
3692	37112	63382
3693	37122	63371
3694	37132	63360
3695	37142	63350
3696	37151	63339
3697	37160	63328
3698	37171	63318
3699	37180	63307
3700	37190	63297
3701	37199	63285
3702	37208	63274
3703	37217	63262
3704	37227	63251
3705	37236	63239
3706	37246	63228
3707	37255	63217
3708	37264	63206
3709	37274	63195
3710	37283	63183
3711	37292	63172
3712	37302	63161
3713	37311	63150
3714	37320	63139
3715	37331	63130
3716	37343	63122
3717	37381	63160
3718	37393	63154
3719	37402	63142
3720	37412	63131
3721	37421	63120
3722	37431	63110
3723	37440	63098
3724	37449	63086
3725	37458	63074
3726	37467	63062
3727	37476	63050
3728	37485	63038
3729	37494	63026
3730	37503	63015
3731	37513	63004
3732	37522	62993
3733	37531	62981
3734	37542	62973
3735	37552	62963
3736	37562	62952
3737	37572	62942
3738	37582	62931
3739	37591	62921
3740	37601	62909
3741	37610	62897
3742	37619	62886
3743	37629	62876
3744	37638	62864
3745	37648	62853
3746	37657	62842
3747	37665	62830
3748	37674	62818
3749	37683	62806
3750	37692	62794
3751	37701	62782
3752	37711	62771
3753	37720	62760
3754	37730	62749
3755	37739	62738
3756	37750	62729
3757	37760	62719
3758	37770	62710
3759	37780	62700
3760	37791	62690
3761	37801	62680
3762	37811	62670
3763	37821	62660
3764	37829	62647
3765	37839	62636
3766	37848	62625
3767	37857	62613
3768	37866	62602
3769	37876	62590
3770	37885	62579
3771	37893	62567
3772	37903	62555
3773	37912	62544
3774	37921	62532
3775	37930	62521
3776	37941	62512
3777	37950	62501
3778	37960	62490
3779	37971	62481
3780	37980	62470
3781	37989	62459
3782	37999	62447
3783	38009	62439
3784	38019	62429
3785	38029	62418
3786	38039	62408
3787	38049	62397
3788	38058	62386
3789	38068	62376
3790	38077	62363
3791	38086	62352
3792	38095	62340
3793	38104	62329
3794	38113	62317
3795	38122	62306
3796	38132	62295
3797	38141	62284
3798	38151	62273
3799	38160	62261
3800	38169	62250
3801	38179	62239
3802	38189	62229
3803	38200	62220
3804	38210	62210
3805	38220	62201
3806	38230	62191
3807	38240	62180
3808	38250	62170
3809	38259	62159
3810	38268	62147
3811	38277	62136
3812	38287	62124
3813	38296	62113
3814	38305	62102
3815	38314	62090
3816	38323	62078
3817	38332	62066
3818	38340	62054
3819	38350	62043
3820	38359	62032
3821	38664	62498
3822	38677	62493
3823	38688	62484
3824	38697	62472
3825	38706	62460
3826	38716	62449
3827	38725	62438
3828	38735	62427
3829	38744	62415
3830	38753	62404
3831	38762	62392
3832	38772	62381
3833	38782	62371
3834	38791	62359
3835	38800	62348
3836	38811	62339
3837	38821	62329
3838	38831	62318
3839	38841	62307
3840	38851	62297
3841	38860	62286
3842	38869	62274
3843	38879	62263
3844	38888	62251
3845	38898	62240
3846	38907	62229
3847	38917	62219
3848	38926	62208
3849	38936	62196
3850	38945	62185
3851	38954	62173
3852	38963	62161
3853	38972	62149
3854	38981	62137
3855	38989	62125
3856	38999	62113
3857	39008	62101
3858	39017	62090
3859	39027	62079
3860	39037	62069
3861	39046	62057
3862	39056	62047
3863	39071	62044
3864	39088	62046
3865	39099	62038
3866	39109	62026
3867	39119	62016
3868	39130	62007
3869	39139	61996
3870	39148	61984
3871	39157	61972
3872	39166	61960
3873	39177	61951
3874	39186	61939
3875	39195	61928
3876	39204	61916
3877	39213	61905
3878	39224	61895
3879	39233	61884
3880	39243	61874
3881	39252	61862
3882	39261	61849
3883	39274	61844
3884	39285	61836
3885	39296	61826
3886	39306	61815
3887	39316	61805
3888	39326	61795
3889	39336	61785
3890	39345	61773
3891	39354	61762
3892	39363	61750
3893	39372	61738
3894	39381	61726
3895	39390	61715
3896	39399	61703
3897	39409	61691
3898	39418	61680
3899	39427	61668
3900	39436	61657
3901	39446	61645
3902	39455	61634
3903	39465	61623
3904	39474	61612
3905	39486	61605
3906	39501	61603
3907	39514	61597
3908	39525	61587
3909	39535	61578
3910	39546	61569
3911	39557	61560
3912	39566	61549
3913	39576	61539
3914	39586	61528
3915	39596	61518
3916	39605	61506
3917	39615	61495
3918	39625	61485
3919	39635	61474
3920	39665	61496
3921	39685	61500
3922	39696	61492
3923	39706	61481
3924	39715	61471
3925	39725	61460
3926	39735	61449
3927	39744	61438
3928	39753	61426
3929	39763	61415
3930	39772	61404
3931	39782	61393
3932	39793	61384
3933	39803	61374
3934	39812	61362
3935	39821	61351
3936	39831	61340
3937	39840	61329
3938	39850	61317
3939	39859	61306
3940	39868	61294
3941	39877	61282
3942	39886	61271
3943	39895	61259
3944	39904	61247
3945	39913	61235
3946	39923	61225
3947	39932	61213
3948	39942	61203
3949	39959	61203
3950	39977	61206
3951	39993	61204
3952	40007	61199
3953	40020	61195
3954	40029	61183
3955	40038	61171
3956	40048	61160
3957	40056	61148
3958	40066	61136
3959	40075	61125
3960	40084	61113
3961	40093	61101
3962	40101	61088
3963	40110	61077
3964	40120	61065
3965	40129	61054
3966	40138	61042
3967	40148	61032
3968	40160	61024
3969	40173	61019
3970	40187	61014
3971	40196	61003
3972	40207	60994
3973	40217	60983
3974	40227	60973
3975	40235	60961
3976	40244	60949
3977	40254	60937
3978	40262	60925
3979	40271	60912
3980	40280	60900
3981	40289	60888
3982	40297	60876
3983	40306	60864
3984	40315	60853
3985	40325	60842
3986	40335	60831
3987	40345	60821
3988	40354	60810
3989	40364	60798
3990	40374	60789
3991	40392	60791
3992	40407	60788
3993	40417	60777
3994	40427	60767
3995	40436	60756
3996	40446	60745
3997	40455	60734
3998	40464	60722
3999	40473	60710
4000	40483	60699
4001	40493	60688
4002	40502	60678
4003	40511	60666
4004	40520	60654
4005	40529	60643
4006	40538	60630
4007	40547	60618
4008	40556	60606
4009	40565	60594
4010	40574	60583
4011	40584	60572
4012	40594	60562
4013	40604	60552
4014	40613	60541
4015	40623	60531
4016	40633	60519
4017	40642	60508
4018	40651	60496
4019	40661	60485
4020	40700	60519
4021	40711	60510
4022	40720	60498
4023	40729	60487
4024	40739	60476
4025	40748	60464
4026	40757	60452
4027	40766	60441
4028	40776	60430
4029	40785	60419
4030	40795	60408
4031	40804	60397
4032	40813	60385
4033	40822	60373
4034	40833	60364
4035	40852	60368
4036	40865	60361
4037	40875	60351
4038	40885	60341
4039	40895	60331
4040	40905	60321
4041	40914	60309
4042	40924	60298
4043	40933	60287
4044	40943	60276
4045	40952	60265
4046	40961	60253
4047	40970	60241
4048	40980	60230
4049	40989	60218
4050	40998	60207
4051	41008	60196
4052	41017	60185
4053	41026	60174
4054	41035	60162
4055	41047	60153
4056	41065	60155
4057	41074	60144
4058	41084	60133
4059	41094	60123
4060	41104	60112
4061	41113	60101
4062	41122	60089
4063	41131	60078
4064	41140	60066
4065	41150	60055
4066	41159	60044
4067	41168	60032
4068	41178	60021
4069	41187	60009
4070	41196	59998
4071	41205	59986
4072	41214	59975
4073	41223	59963
4074	41233	59953
4075	41243	59942
4076	41253	59932
4077	41263	59922
4078	41273	59912
4079	41284	59902
4080	41294	59892
4081	41304	59882
4082	41314	59871
4083	41323	59860
4084	41333	59849
4085	41342	59838
4086	41351	59826
4087	41360	59814
4088	41369	59803
4089	41378	59791
4090	41388	59780
4091	41397	59769
4092	41406	59757
4093	41415	59745
4094	41424	59733
4095	41433	59722
4096	41442	59710
4097	41451	59699
4098	41462	59689
4099	41471	59679
4100	41481	59668
4101	41491	59658
4102	41501	59647
4103	41511	59637
4104	41521	59626
4105	41530	59615
4106	41540	59605
4107	41549	59593
4108	41558	59581
4109	41567	59570
4110	41576	59558
4111	41586	59547
4112	41595	59536
4113	41604	59524
4114	41613	59512
4115	41621	59500
4116	41631	59489
4117	41640	59477
4118	41649	59466
4119	41659	59455
4120	41668	59444
4121	41678	59433
4122	41714	59460
4123	41728	59455
4124	41740	59448
4125	41750	59438
4126	41760	59427
4127	41771	59418
4128	41780	59407
4129	41789	59396
4130	41799	59384
4131	41808	59373
4132	41817	59362
4133	41826	59350
4134	41835	59338
4135	41844	59326
4136	41853	59315
4137	41863	59304
4138	41871	59292
4139	41880	59280
4140	41890	59270
4141	41900	59259
4142	41909	59248
4143	41918	59236
4144	41928	59225
4145	41943	59222
4146	41955	59215
4147	41965	59205
4148	41975	59194
4149	41985	59184
4150	41995	59174
4151	42004	59162
4152	42013	59150
4153	42022	59139
4154	42031	59127
4155	42041	59116
4156	42050	59104
4157	42058	59092
4158	42070	59085
4159	42081	59075
4160	42089	59063
4161	42100	59053
4162	42110	59043
4163	42120	59033
4164	42130	59023
4165	42141	59013
4166	42156	59010
4167	42175	59013
4168	42193	59014
4169	42206	59007
4170	42215	58996
4171	42224	58984
4172	42233	58972
4173	42242	58961
4174	42251	58949
4175	42260	58937
4176	42269	58926
4177	42279	58915
4178	42288	58904
4179	42297	58892
4180	42306	58881
4181	42318	58872
4182	42327	58861
4183	42337	58851
4184	42353	58849
4185	42372	58851
4186	42390	58852
4187	42404	58847
4188	42416	58840
4189	42425	58829
4190	42434	58816
4191	42443	58805
4192	42452	58794
4193	42461	58782
4194	42470	58770
4195	42479	58759
4196	42488	58747
4197	42497	58735
4198	42506	58723
4199	42516	58712
4200	42526	58703
4201	42536	58692
4202	42546	58682
4203	42556	58671
4204	42565	58660
4205	42575	58650
4206	42585	58639
4207	42595	58629
4208	42605	58618
4209	42614	58607
4210	42623	58596
4211	42633	58585
4212	42643	58575
4213	42652	58564
4214	42663	58554
4215	42672	58543
4216	42684	58536
4217	42694	58525
4218	42703	58514
4219	42747	58549
4220	42758	58541
4221	42768	58530
4222	42777	58518
4223	42787	58508
4224	42796	58497
4225	42806	58486
4226	42815	58474
4227	42824	58463
4228	42838	58458
4229	42857	58460
4230	42868	58451
4231	42878	58440
4232	42888	58430
4233	42897	58419
4234	42907	58408
4235	42916	58397
4236	42926	58386
4237	42935	58375
4238	42944	58363
4239	42953	58351
4240	42962	58340
4241	42971	58328
4242	42980	58316
4243	42989	58305
4244	42998	58293
4245	43007	58282
4246	43017	58271
4247	43026	58259
4248	43036	58249
4249	43049	58242
4250	43067	58243
4251	43086	58245
4252	43104	58245
4253	43115	58237
4254	43124	58225
4255	43133	58214
4256	43142	58202
4257	43152	58191
4258	43161	58179
4259	43170	58169
4260	43179	58157
4261	43188	58144
4262	43197	58133
4263	43206	58121
4264	43215	58110
4265	43225	58100
4266	43235	58089
4267	43245	58079
4268	43255	58068
4269	43264	58057
4270	43274	58047
4271	43284	58036
4272	43293	58025
4273	43302	58013
4274	43312	58003
4275	43322	57992
4276	43331	57981
4277	43341	57970
4278	43350	57959
4279	43359	57947
4280	43368	57936
4281	43377	57924
4282	43388	57915
4283	43400	57907
4284	43409	57896
4285	43419	57885
4286	43428	57874
4287	43437	57862
4288	43446	57850
4289	43455	57839
4290	43465	57828
4291	43474	57817
4292	43482	57804
4293	43491	57793
4294	43500	57781
4295	43509	57769
4296	43518	57758
4297	43528	57747
4298	43538	57736
4299	43547	57725
4300	43556	57713
4301	43571	57710
4302	43583	57702
4303	43593	57692
4304	43603	57681
4305	43613	57671
4306	43623	57661
4307	43632	57650
4308	43641	57638
4309	43650	57627
4310	43659	57615
4311	43669	57604
4312	43678	57593
4313	43687	57581
4314	43696	57570
4315	43706	57559
4316	43714	57547
4317	43724	57536
4318	43770	57573
4319	43783	57567
4320	43794	57558
4321	43804	57548
4322	43813	57536
4323	43823	57525
4324	43833	57516
4325	43843	57505
4326	43852	57494
4327	43861	57482
4328	43871	57471
4329	43882	57462
4330	43891	57450
4331	43900	57439
4332	43908	57427
4333	43917	57415
4334	43926	57403
4335	43935	57391
4336	43944	57380
4337	43954	57369
4338	43963	57358
4339	43973	57348
4340	43986	57341
4341	44005	57342
4342	44017	57335
4343	44027	57324
4344	44037	57314
4345	44047	57304
4346	44056	57293
4347	44065	57281
4348	44074	57269
4349	44085	57260
4350	44094	57249
4351	44104	57238
4352	44113	57226
4353	44123	57216
4354	44131	57204
4355	44141	57193
4356	44152	57183
4357	44161	57172
4358	44171	57162
4359	44180	57151
4360	44190	57140
4361	44204	57135
4362	44216	57128
4363	44227	57118
4364	44236	57107
4365	44246	57096
4366	44255	57085
4367	44265	57074
4368	44274	57063
4369	44284	57053
4370	44293	57041
4371	44303	57030
4372	44312	57019
4373	44321	57007
4374	44329	56995
4375	44339	56984
4376	44348	56972
4377	44358	56962
4378	44372	56957
4379	44383	56948
4380	44393	56937
4381	44403	56927
4382	44413	56917
4383	44422	56906
4384	44432	56895
4385	44441	56884
4386	44452	56875
4387	44464	56867
4388	44478	56862
4389	44491	56855
4390	44502	56846
4391	44512	56836
4392	44523	56827
4393	44534	56818
4394	44543	56807
4395	44553	56796
4396	44563	56786
4397	44573	56775
4398	44582	56764
4399	44592	56753
4400	44601	56742
4401	44610	56731
4402	44620	56721
4403	44629	56709
4404	44639	56698
4405	44651	56690
4406	44660	56679
4407	44670	56669
4408	44680	56659
4409	44691	56649
4410	44702	56640
4411	44712	56630
4412	44722	56620
4413	44732	56610
4414	44743	56600
4415	44775	56618
4416	44795	56620
4417	44806	56611
4418	44815	56600
4419	44825	56589
4420	44834	56578
4421	44844	56567
4422	44854	56557
4423	44864	56546
4424	44873	56535
4425	44883	56525
4426	44892	56514
4427	44902	56503
4428	44912	56492
4429	44923	56484
4430	44934	56475
4431	44945	56465
4432	44955	56455
4433	44965	56445
4434	44975	56434
4435	44985	56424
4436	44995	56413
4437	45005	56403
4438	45015	56393
4439	45024	56382
4440	45034	56371
4441	45045	56362
4442	45056	56353
4443	45066	56342
4444	45076	56332
4445	45086	56322
4446	45097	56312
4447	45107	56303
4448	45118	56293
4449	45128	56283
4450	45138	56273
4451	45149	56264
4452	45160	56254
4453	45170	56245
4454	45181	56235
4455	45190	56225
4456	45201	56214
4457	45210	56203
4458	45219	56192
4459	45228	56180
4460	45238	56170
4461	45247	56158
4462	45256	56146
4463	45265	56135
4464	45274	56123
4465	45283	56112
4466	45292	56101
4467	45301	56090
4468	45311	56079
4469	45320	56067
4470	45329	56056
4471	45338	56044
4472	45348	56034
4473	45358	56024
4474	45369	56014
4475	45379	56004
4476	45389	55994
4477	45398	55982
4478	45408	55972
4479	45418	55962
4480	45429	55952
4481	45447	55952
4482	45456	55941
4483	45464	55928
4484	45473	55916
4485	45482	55905
4486	45492	55894
4487	45501	55883
4488	45510	55872
4489	45520	55861
4490	45529	55849
4491	45538	55838
4492	45547	55826
4493	45556	55815
4494	45566	55805
4495	45576	55794
4496	45585	55783
4497	45596	55774
4498	45606	55764
4499	45617	55754
4500	45627	55744
4501	45637	55733
4502	45647	55723
4503	45657	55712
4504	45666	55701
4505	45674	55689
4506	45683	55678
4507	45693	55667
4508	45702	55656
4509	45712	55645
4510	45721	55633
4511	45730	55622
4512	45739	55611
4513	45749	55600
4514	45758	55588
4515	45767	55577
4516	45799	55593
4517	45819	55595
4518	45831	55587
4519	45841	55577
4520	45851	55567
4521	45860	55556
4522	45870	55545
4523	45879	55534
4524	45888	55522
4525	45897	55510
4526	45906	55500
4527	45916	55488
4528	45925	55477
4529	45935	55466
4530	45945	55456
4531	45954	55445
4532	45963	55433
4533	45972	55422
4534	45982	55412
4535	45991	55400
4536	46000	55389
4537	46010	55379
4538	46020	55368
4539	46030	55358
4540	46040	55348
4541	46050	55337
4542	46060	55327
4543	46069	55316
4544	46079	55305
4545	46088	55294
4546	46098	55283
4547	46107	55272
4548	46118	55263
4549	46127	55251
4550	46137	55240
4551	46146	55229
4552	46155	55218
4553	46164	55206
4554	46173	55195
4555	46182	55184
4556	46192	55172
4557	46201	55161
4558	46210	55150
4559	46219	55139
4560	46229	55128
4561	46239	55118
4562	46248	55107
4563	46257	55095
4564	46271	55089
4565	46281	55079
4566	46291	55069
4567	46301	55059
4568	46312	55049
4569	46322	55039
4570	46331	55028
4571	46340	55016
4572	46349	55005
4573	46358	54993
4574	46366	54981
4575	46375	54969
4576	46384	54957
4577	46392	54945
4578	46401	54934
4579	46411	54923
4580	46419	54910
4581	46428	54899
4582	46437	54888
4583	46446	54876
4584	46455	54865
4585	46465	54854
4586	46475	54844
4587	46484	54833
4588	46495	54823
4589	46505	54813
4590	46515	54803
4591	46525	54793
4592	46535	54783
4593	46544	54771
4594	46554	54760
4595	46563	54749
4596	46572	54737
4597	46581	54726
4598	46590	54714
4599	46598	54703
4600	46607	54691
4601	46616	54680
4602	46626	54669
4603	46635	54657
4604	46644	54646
4605	46653	54635
4606	46662	54623
4607	46671	54612
4608	46682	54602
4609	46692	54592
4610	46702	54582
4611	46711	54571
4612	46721	54561
4613	46731	54550
4614	46740	54538
4615	46750	54528
4616	46761	54519
4617	46771	54509
4618	46781	54499
4619	46790	54488
4620	46817	54497
4621	46845	54507
4622	46857	54499
4623	46866	54488
4624	46875	54477
4625	46885	54466
4626	46895	54455
4627	46904	54444
4628	46914	54434
4629	46923	54423
4630	46935	54414
4631	46944	54404
4632	46954	54393
4633	46963	54382
4634	46973	54372
4635	46983	54361
4636	46993	54351
4637	47002	54339
4638	47012	54329
4639	47021	54318
4640	47030	54306
4641	47039	54294
4642	47048	54283
4643	47057	54272
4644	47066	54260
4645	47075	54249
4646	47084	54237
4647	47093	54226
4648	47102	54215
4649	47112	54204
4650	47121	54193
4651	47131	54182
4652	47140	54171
4653	47150	54161
4654	47161	54152
4655	47171	54142
4656	47182	54132
4657	47192	54122
4658	47201	54111
4659	47211	54101
4660	47221	54090
4661	47231	54080
4662	47241	54069
4663	47250	54058
4664	47259	54047
4665	47269	54036
4666	47278	54025
4667	47291	54018
4668	47301	54008
4669	47311	53997
4670	47321	53987
4671	47332	53978
4672	47341	53967
4673	47351	53957
4674	47361	53946
4675	47371	53936
4676	47382	53926
4677	47399	53924
4678	47416	53922
4679	47434	53921
4680	47452	53920
4681	47461	53908
4682	47470	53897
4683	47479	53885
4684	47488	53874
4685	47498	53863
4686	47507	53852
4687	47516	53841
4688	47525	53830
4689	47535	53818
4690	47544	53807
4691	47553	53796
4692	47563	53785
4693	47572	53774
4694	47581	53763
4695	47593	53755
4696	47603	53745
4697	47613	53734
4698	47623	53724
4699	47633	53714
4700	47643	53704
4701	47654	53694
4702	47664	53684
4703	47672	53672
4704	47681	53661
4705	47691	53650
4706	47700	53639
4707	47710	53628
4708	47719	53617
4709	47728	53606
4710	47738	53595
4711	47746	53583
4712	47755	53571
4713	47764	53560
4714	47774	53549
4715	47783	53538
4716	47792	53527
4717	47803	53517
4718	47813	53507
4719	47823	53497
4720	48134	53823
4721	48149	53819
4722	48160	53809
4723	48169	53797
4724	48178	53786
4725	48187	53775
4726	48197	53764
4727	48206	53753
4728	48216	53743
4729	48226	53732
4730	48236	53721
4731	48246	53710
4732	48255	53699
4733	48265	53689
4734	48275	53678
4735	48284	53667
4736	48293	53656
4737	48303	53645
4738	48313	53634
4739	48321	53622
4740	48331	53611
4741	48340	53600
4742	48349	53589
4743	48359	53578
4744	48368	53567
4745	48377	53556
4746	48386	53544
4747	48395	53533
4748	48404	53521
4749	48413	53510
4750	48422	53498
4751	48431	53487
4752	48441	53475
4753	48450	53464
4754	48459	53453
4755	48469	53442
4756	48478	53431
4757	48489	53421
4758	48500	53412
4759	48510	53402
4760	48520	53392
4761	48530	53381
4762	48539	53370
4763	48550	53360
4764	48560	53349
4765	48569	53338
4766	48577	53326
4767	48587	53315
4768	48596	53304
4769	48605	53292
4770	48614	53281
4771	48623	53269
4772	48632	53258
4773	48641	53246
4774	48650	53235
4775	48659	53223
4776	48668	53212
4777	48678	53202
