iter	Logloss
1512	0.3099708314
1513	0.3099199141
1514	0.3098613307
1515	0.3098165607
1516	0.3097689888
1517	0.3097166526
1518	0.3096523416
1519	0.3096105031
1520	0.3095476341
1521	0.3095004962
1522	0.3094402001
1523	0.3093847778
1524	0.3093274654
1525	0.3092497635
1526	0.3091932364
1527	0.3091388925
1528	0.3090886308
1529	0.309027093
1530	0.3089759376
1531	0.3089246991
1532	0.308873122
1533	0.3088191303
1534	0.3087711223
1535	0.3087124619
1536	0.3086652932
1537	0.3086081404
1538	0.3085600558
1539	0.3084977559
1540	0.3084380704
1541	0.3083966879
1542	0.3083575501
1543	0.3082895679
1544	0.3082433935
1545	0.3081998371
1546	0.3081338735
1547	0.3080800504
1548	0.308042749
1549	0.3079925822
1550	0.3079398931
1551	0.3078961108
1552	0.3078453929
1553	0.3077888788
1554	0.3077516827
1555	0.3077024023
1556	0.307639456
1557	0.3075821581
1558	0.3075331443
1559	0.3074832628
1560	0.3074400883
1561	0.3073848325
1562	0.3073241528
1563	0.3072627447
1564	0.3072008579
1565	0.3071641948
1566	0.3071176083
1567	0.3070589463
1568	0.3070131028
1569	0.3069605294
1570	0.3068977653
1571	0.3068519718
1572	0.3067929192
1573	0.3067296526
1574	0.3066661486
1575	0.3066224256
1576	0.3065669096
1577	0.3065125725
1578	0.3064473028
1579	0.3064003271
1580	0.3063429293
1581	0.3062987515
1582	0.3062300838
1583	0.3061805679
1584	0.3061351075
1585	0.3060862808
1586	0.3060481381
1587	0.3060004496
1588	0.3059558717
1589	0.305911716
1590	0.3058366667
1591	0.3057876629
1592	0.3057265348
1593	0.3056824733
1594	0.3056177006
1595	0.3055636289
1596	0.3055217158
1597	0.3054772196
1598	0.3054166326
1599	0.3053649799
1600	0.305317109
1601	0.3052643066
1602	0.3052206249
1603	0.3051768525
1604	0.3051157354
1605	0.3050553747
1606	0.3050179123
1607	0.3049689683
1608	0.3049218369
1609	0.3048698811
1610	0.3048089082
1611	0.3047664282
1612	0.3047026228
1613	0.3046479863
1614	0.3046038738
1615	0.3045625462
1616	0.3045156546
1617	0.3044517653
1618	0.3044027294
1619	0.3043540553
1620	0.3042957721
1621	0.3042444931
1622	0.3042074421
1623	0.3041532213
1624	0.3041165196
1625	0.3040767456
1626	0.3040319691
1627	0.303971495
1628	0.3039082974
1629	0.3038445517
1630	0.3038128251
1631	0.3037528399
1632	0.3037044911
1633	0.3036612504
1634	0.3036119112
1635	0.3035442817
1636	0.3034892881
1637	0.303437093
1638	0.3033909637
1639	0.3033527443
1640	0.3033071123
1641	0.3032553154
1642	0.3031956575
1643	0.3031469277
1644	0.3030979114
1645	0.3030421164
1646	0.3030072384
1647	0.3029464977
1648	0.302903538
1649	0.3028614094
1650	0.3028121155
1651	0.302767804
1652	0.3027297392
1653	0.3026778425
1654	0.3026377024
1655	0.3025949601
1656	0.3025447397
1657	0.3024979662
1658	0.3024485297
1659	0.3024002624
1660	0.3023765361
1661	0.302340532
1662	0.3022989409
1663	0.3022579478
1664	0.3022130089
1665	0.3021622307
1666	0.3021115372
1667	0.3020469516
1668	0.3019933906
1669	0.3019301781
1670	0.3018686112
1671	0.3018366485
1672	0.3017759806
1673	0.3017160393
1674	0.3016741523
1675	0.3016107246
1676	0.30156283
1677	0.3015260363
1678	0.3014623234
1679	0.3014088732
1680	0.3013640541
1681	0.3013190115
1682	0.3012619089
1683	0.3012275961
1684	0.3011782581
1685	0.3011428912
1686	0.301104182
1687	0.3010564553
1688	0.3010174198
1689	0.3009713378
1690	0.3009209383
1691	0.3008615138
1692	0.3008137083
1693	0.3007565247
1694	0.3007017728
1695	0.3006574847
1696	0.300602591
1697	0.3005525156
1698	0.3005061384
1699	0.3004584581
1700	0.300396364
1701	0.3003487367
1702	0.3002890054
1703	0.3002260473
1704	0.3001673237
1705	0.3001126585
1706	0.3000689413
1707	0.3000208064
1708	0.2999846192
1709	0.299933036
1710	0.2998817535
1711	0.2998284111
1712	0.2997530581
1713	0.2997039483
1714	0.2996731344
1715	0.2996250641
1716	0.2995614984
1717	0.2995052353
1718	0.2994450452
1719	0.2994024638
1720	0.299355537
1721	0.2993016376
1722	0.2992340388
1723	0.2991840318
1724	0.2991379411
1725	0.2990846842
1726	0.2990529264
1727	0.298997342
1728	0.2989391544
1729	0.2988843596
1730	0.2988223962
1731	0.2987859668
1732	0.2987205777
1733	0.2986586579
1734	0.2986047887
1735	0.2985482841
1736	0.298505786
1737	0.2984687049
1738	0.2984156848
1739	0.2983608444
1740	0.2983202049
1741	0.2982687558
1742	0.2982250055
1743	0.2981779794
1744	0.298148109
1745	0.2980944886
1746	0.2980519268
1747	0.2980203667
1748	0.2979766907
1749	0.2979322488
1750	0.297881287
1751	0.2978172814
1752	0.2977695606
1753	0.2977170189
1754	0.2976670784
1755	0.2976313356
1756	0.2975823049
1757	0.2975325371
1758	0.2974994293
1759	0.2974578399
1760	0.2974101249
1761	0.2973612364
1762	0.2973230339
1763	0.2972849304
1764	0.2972481776
1765	0.2971943011
1766	0.2971675481
1767	0.297126061
1768	0.2970857138
1769	0.2970405165
1770	0.2969881103
1771	0.2969279564
1772	0.2968698396
1773	0.2968242258
1774	0.2967596518
1775	0.2967069325
1776	0.296666496
1777	0.2966283809
1778	0.2965924128
1779	0.2965485187
1780	0.2965123236
1781	0.296459915
1782	0.2964021137
1783	0.2963559712
1784	0.2963107364
1785	0.2962604461
1786	0.2962130256
1787	0.2961426135
1788	0.2961033636
1789	0.2960419228
1790	0.2959967834
1791	0.2959612651
1792	0.2959031313
1793	0.2958495215
1794	0.2957888667
1795	0.2957465213
1796	0.295703984
1797	0.2956539031
1798	0.2956115666
1799	0.2955743269
1800	0.2955218308
1801	0.2954616661
1802	0.295417945
1803	0.2953785359
1804	0.2953381507
1805	0.2952958171
1806	0.295221882
1807	0.2951723895
1808	0.2951259908
1809	0.295081827
1810	0.295028678
1811	0.2949612482
1812	0.294934251
1813	0.2948938764
1814	0.2948577969
1815	0.2948178069
1816	0.2947764408
1817	0.2947357294
1818	0.2946934183
1819	0.2946601067
1820	0.2946148078
1821	0.2945609119
1822	0.2945129536
1823	0.294455254
1824	0.2944045552
1825	0.2943468934
1826	0.2943061785
1827	0.2942754436
1828	0.2942176783
1829	0.2941674572
1830	0.2941364911
1831	0.2940840534
1832	0.2940545357
1833	0.2939984428
1834	0.2939582242
1835	0.2939093901
1836	0.2938542182
1837	0.293802627
1838	0.2937446875
1839	0.2936972117
1840	0.2936552404
1841	0.2936144752
1842	0.2935880232
1843	0.2935395748
1844	0.2934838782
1845	0.2934271869
1846	0.29337767
1847	0.293321532
1848	0.2932727705
1849	0.2932240809
1850	0.2931846616
1851	0.2931406241
1852	0.2931044375
1853	0.2930532339
1854	0.2930080593
1855	0.2929637802
1856	0.2929081751
1857	0.2928512285
1858	0.2928076713
1859	0.2927446886
1860	0.2926989595
1861	0.2926634793
1862	0.2925997241
1863	0.2925543304
1864	0.2925147401
1865	0.2924662486
1866	0.2924176787
1867	0.2923756911
1868	0.2923187691
1869	0.2922626001
1870	0.2922250984
1871	0.2921758158
1872	0.292126191
1873	0.2920840493
1874	0.2920426099
1875	0.2919952046
1876	0.2919518206
1877	0.2919057953
1878	0.2918470704
1879	0.291806643
1880	0.2917646485
1881	0.2917211771
1882	0.2916874857
1883	0.2916370678
1884	0.2916021413
1885	0.2915400836
1886	0.2915006732
1887	0.2914582024
1888	0.2914150069
1889	0.2913850851
1890	0.2913416111
1891	0.2912948368
1892	0.2912617547
1893	0.2911958158
1894	0.2911457049
1895	0.2911124919
1896	0.2910581246
1897	0.2910004138
1898	0.2909626712
1899	0.2909192911
1900	0.290864799
1901	0.2908193264
1902	0.2907847316
1903	0.2907361124
1904	0.2906886722
1905	0.2906456806
1906	0.2906113396
1907	0.2905539862
1908	0.290504353
1909	0.2904576709
1910	0.2904202165
1911	0.2903804225
1912	0.2903231558
1913	0.2902917899
1914	0.290254871
1915	0.2901949945
1916	0.2901605656
1917	0.2901186046
1918	0.2900695345
1919	0.2900190029
1920	0.2899752632
1921	0.2899117995
1922	0.2898515826
1923	0.2898090945
1924	0.289770719
1925	0.2897169397
1926	0.2896666719
1927	0.2896346951
1928	0.2895960556
1929	0.2895586581
1930	0.2895230595
1931	0.2894714032
1932	0.2894242599
1933	0.2893782963
1934	0.2893396923
1935	0.2892830246
1936	0.2892397052
1937	0.2891899977
1938	0.2891401474
1939	0.2891029616
1940	0.2890542596
1941	0.2889959854
1942	0.2889628642
1943	0.288904168
1944	0.2888784343
1945	0.2888247197
1946	0.2887766911
1947	0.2887288631
1948	0.2886870066
1949	0.2886351269
1950	0.2885855847
1951	0.2885521977
1952	0.2885041599
1953	0.2884571577
1954	0.288413669
1955	0.2883664821
1956	0.2883172397
1957	0.2882857195
1958	0.2882593051
1959	0.2882162443
1960	0.2881666972
1961	0.288109935
1962	0.2880593447
1963	0.2880277733
1964	0.2879764177
1965	0.2879361631
1966	0.2878793199
1967	0.2878501203
1968	0.2878136431
1969	0.287755962
1970	0.2877223688
1971	0.2876742089
1972	0.2876178552
1973	0.2875643994
1974	0.2875239521
1975	0.2874714345
1976	0.2874219483
1977	0.2873884721
1978	0.2873432829
1979	0.2872873661
1980	0.2872458236
1981	0.2872074331
1982	0.2871832719
1983	0.2871395241
1984	0.2871046814
1985	0.2870480888
1986	0.2870121355
1987	0.2869832266
1988	0.2869351503
1989	0.2868933085
1990	0.2868373463
1991	0.2867865781
1992	0.2867550229
1993	0.2867106658
1994	0.2866594864
1995	0.2866088512
1996	0.2865668646
1997	0.2865244363
1998	0.2864669388
1999	0.2864315731
2000	0.2863970604
2001	0.2863622099
2002	0.2863147219
2003	0.286282901
2004	0.2862537521
2005	0.286210641
2006	0.2861490278
2007	0.2861143827
2008	0.2860823415
2009	0.2860411757
2010	0.2860089017
2011	0.2859750241
2012	0.2859339838
2013	0.2858838716
2014	0.2858416226
2015	0.2857902768
2016	0.2857453133
2017	0.2857181539
2018	0.2856642488
2019	0.2856230141
2020	0.285597076
2021	0.2855484656
2022	0.2855043004
2023	0.2854551558
2024	0.2854009062
2025	0.2853477842
2026	0.2853130959
2027	0.2852513285
2028	0.2852117185
2029	0.2851613632
2030	0.2851229813
2031	0.2850563804
2032	0.2850231244
2033	0.2849674851
2034	0.2849267132
2035	0.2848808671
2036	0.2848321914
2037	0.2847987779
2038	0.2847697627
2039	0.2847324146
2040	0.2846981075
2041	0.284642974
2042	0.2845912203
2043	0.2845538368
2044	0.2845140358
2045	0.2844712636
2046	0.2844270313
2047	0.2844058249
2048	0.2843766295
2049	0.2843284206
2050	0.2842770618
2051	0.2842242139
2052	0.2841916626
2053	0.284152405
2054	0.2841095875
2055	0.2840631242
2056	0.2840283653
2057	0.2839831731
2058	0.2839208091
2059	0.283872073
2060	0.2838329031
2061	0.2837899593
2062	0.2837488386
2063	0.2837061727
2064	0.2836600776
2065	0.2836181938
2066	0.2835675093
2067	0.2835158249
2068	0.2834686568
2069	0.2834231356
2070	0.2833796218
2071	0.2833444374
2072	0.2832965538
2073	0.2832472224
2074	0.2831972562
2075	0.2831496823
2076	0.2831072256
2077	0.2830517857
2078	0.2830176265
2079	0.2829856265
2080	0.2829329569
2081	0.2828750176
2082	0.2828338986
2083	0.2827978585
2084	0.2827633576
2085	0.2827217559
2086	0.2826660286
2087	0.2826322779
2088	0.282594047
2089	0.2825477328
2090	0.2825112308
2091	0.2824805145
2092	0.2824353393
2093	0.2823982488
2094	0.2823478216
2095	0.2822964665
2096	0.2822753511
2097	0.2822327559
2098	0.2821810031
2099	0.2821443485
2100	0.2821031956
2101	0.2820787815
2102	0.2820360342
2103	0.2819924033
2104	0.2819637928
2105	0.2819339232
2106	0.2818899407
2107	0.2818460608
2108	0.2818000524
2109	0.281764063
2110	0.2817058524
2111	0.2816705287
2112	0.2816246859
2113	0.2815998552
2114	0.2815704141
2115	0.2815322293
2116	0.2815040982
2117	0.2814567394
2118	0.2814232925
2119	0.2813988506
2120	0.28135835
2121	0.2813163448
2122	0.2812705901
2123	0.2812307627
2124	0.2811880348
2125	0.2811419496
2126	0.2811085496
2127	0.2810731028
2128	0.2810340222
2129	0.2809956593
2130	0.2809458298
2131	0.2809060151
2132	0.2808608586
2133	0.2808348483
2134	0.2807981606
2135	0.2807480077
2136	0.280695781
2137	0.2806442209
2138	0.2805976746
2139	0.2805600038
2140	0.2805168558
2141	0.2804701236
2142	0.2804258807
2143	0.2803997958
2144	0.2803592051
2145	0.2803197397
2146	0.2802764655
2147	0.2802246705
2148	0.2801874184
2149	0.280148833
2150	0.2800935819
2151	0.2800555129
2152	0.280023051
2153	0.2799738973
2154	0.2799342856
2155	0.2798998311
2156	0.279856298
2157	0.2798163384
2158	0.2797736657
2159	0.2797332173
2160	0.2796861831
2161	0.2796463789
2162	0.2796116834
2163	0.2795581332
2164	0.279498139
2165	0.2794547895
2166	0.2794186742
2167	0.2793914049
2168	0.279357555
2169	0.2793241866
2170	0.2792975751
2171	0.2792625351
2172	0.2792054482
2173	0.2791741982
2174	0.2791234237
2175	0.2790824599
2176	0.2790443201
2177	0.2789893199
2178	0.2789527953
2179	0.2789186087
2180	0.2788812327
2181	0.2788456865
2182	0.2788146072
2183	0.2787738465
2184	0.2787317894
2185	0.2786736565
2186	0.27863939
2187	0.2785963596
2188	0.2785485428
2189	0.2785105909
2190	0.2784675889
2191	0.2784381178
2192	0.2783979766
2193	0.2783609845
2194	0.2783328649
2195	0.2782915388
2196	0.278263893
2197	0.2782111989
2198	0.2781738368
2199	0.2781148565
2200	0.2780650517
2201	0.2780206437
2202	0.2779670884
2203	0.2779121003
2204	0.2778773349
2205	0.2778232333
2206	0.2777922551
2207	0.2777544476
2208	0.2777139252
2209	0.2776511697
2210	0.2776198895
2211	0.2775958434
2212	0.2775580242
2213	0.2775139788
2214	0.2774763788
2215	0.2774468378
2216	0.2774012466
2217	0.2773701922
2218	0.2773314929
2219	0.2772964968
2220	0.2772673157
2221	0.2772337268
2222	0.2771840695
2223	0.277131932
2224	0.2770817322
2225	0.2770319823
2226	0.2770130207
2227	0.2769820405
2228	0.2769395756
2229	0.276907808
2230	0.2768677518
2231	0.276841456
2232	0.276787015
2233	0.276743355
2234	0.2767115687
2235	0.2766770858
2236	0.2766431238
2237	0.2766128593
2238	0.2765845677
2239	0.2765436948
2240	0.2764968767
2241	0.2764574254
2242	0.2764141903
2243	0.2763597144
2244	0.2763184471
2245	0.2762882567
2246	0.276252914
2247	0.2762184652
2248	0.2761721156
2249	0.2761329697
2250	0.2760826379
2251	0.2760559969
2252	0.2760251453
2253	0.2760009559
2254	0.2759572522
2255	0.2759107364
2256	0.2758608669
2257	0.2758082431
2258	0.2757665189
2259	0.2757194845
2260	0.2756824647
2261	0.2756406423
2262	0.2756061697
2263	0.275582683
2264	0.2755374884
2265	0.2754945144
2266	0.2754588896
2267	0.2754267395
2268	0.2753767933
2269	0.2753290304
2270	0.2752886769
2271	0.2752386106
2272	0.2751948994
2273	0.2751625922
2274	0.275123897
2275	0.2750749571
2276	0.2750283309
2277	0.2749903706
2278	0.2749648591
2279	0.2749196864
2280	0.2748819867
2281	0.2748399582
2282	0.2747943708
2283	0.2747512073
2284	0.2747190861
2285	0.274687137
2286	0.2746397737
2287	0.2746015661
2288	0.2745552969
2289	0.2745160777
2290	0.274474056
2291	0.274448485
2292	0.2744188452
2293	0.2743886819
2294	0.2743429656
2295	0.2743035139
2296	0.2742657277
2297	0.2742355964
2298	0.2742006583
2299	0.2741518085
2300	0.2741081469
2301	0.2740713174
2302	0.2740418348
2303	0.2740077212
2304	0.2739769254
2305	0.2739462659
2306	0.2739092266
2307	0.2738540095
2308	0.2737921195
2309	0.2737354957
2310	0.2736955826
2311	0.2736527199
2312	0.2736166872
2313	0.2735848258
2314	0.2735459393
2315	0.2734998508
2316	0.2734607984
2317	0.273427483
2318	0.2733986469
2319	0.2733565268
2320	0.2733100852
2321	0.273277838
2322	0.2732361489
2323	0.273206955
2324	0.2731482548
2325	0.2731161936
2326	0.2730664445
2327	0.2730144074
2328	0.2729761933
2329	0.2729380435
2330	0.2728944031
2331	0.2728537712
2332	0.2728162662
2333	0.272778008
2334	0.2727258505
2335	0.2726815455
2336	0.2726445816
2337	0.2726122549
2338	0.2725588536
2339	0.2725315529
2340	0.2724887596
2341	0.2724493811
2342	0.2724081665
2343	0.2723665802
2344	0.2723306081
2345	0.27229655
2346	0.2722502338
2347	0.272205253
2348	0.2721759904
2349	0.2721464006
2350	0.2721112493
2351	0.2720674983
2352	0.2720386624
2353	0.2719960974
2354	0.2719643057
2355	0.2719297085
2356	0.2718850694
2357	0.2718438599
2358	0.27182127
2359	0.2717843397
2360	0.2717443105
2361	0.2717133433
2362	0.2716791477
2363	0.2716451741
2364	0.2715987158
2365	0.2715479345
2366	0.2714987531
2367	0.2714640359
2368	0.27142705
2369	0.2713834916
2370	0.2713281567
2371	0.2712942731
2372	0.2712656672
2373	0.2712232668
2374	0.271192739
2375	0.2711585767
2376	0.2711261411
2377	0.2710674263
2378	0.2710234566
2379	0.2709873086
2380	0.2709471792
2381	0.2709073194
2382	0.2708739616
2383	0.2708338435
2384	0.2707972685
2385	0.2707514723
2386	0.2707063493
2387	0.2706748721
2388	0.2706421154
2389	0.2706049859
2390	0.2705700036
2391	0.2705326297
2392	0.2704863809
2393	0.2704460538
2394	0.270406718
2395	0.2703753078
2396	0.2703322256
2397	0.2702963287
2398	0.2702496279
2399	0.2702004458
2400	0.2701686935
2401	0.270133861
2402	0.2701026212
2403	0.2700489561
2404	0.2700230993
2405	0.2699811726
2406	0.2699352669
2407	0.2698884475
2408	0.2698444971
2409	0.2697975198
2410	0.2697574403
2411	0.2697285299
2412	0.2696934261
2413	0.2696323315
2414	0.2696038576
2415	0.2695757616
2416	0.2695331305
2417	0.2694877578
2418	0.2694416448
2419	0.2694054877
2420	0.2693562926
2421	0.2693081108
2422	0.2692773548
2423	0.2692365203
2424	0.2692004634
2425	0.2691769823
2426	0.2691379038
2427	0.2691079348
2428	0.2690727554
2429	0.2690407334
2430	0.2690010072
2431	0.2689604856
2432	0.2689319613
2433	0.2688896959
2434	0.2688665223
2435	0.2688381074
2436	0.2688120091
2437	0.2687729155
2438	0.2687231958
2439	0.2686973606
2440	0.2686695304
2441	0.2686210086
2442	0.2685855612
2443	0.2685411386
2444	0.2685007804
2445	0.268458116
2446	0.2684206176
2447	0.2683854088
2448	0.2683372208
2449	0.2682955435
2450	0.2682564141
2451	0.2682139341
2452	0.2681814432
2453	0.2681545936
2454	0.2681276558
2455	0.2680853565
2456	0.268054334
2457	0.2680004861
2458	0.2679638801
2459	0.267921875
2460	0.267899114
2461	0.2678507435
2462	0.2678072506
2463	0.2677659014
2464	0.267716941
2465	0.2676945936
2466	0.2676561655
2467	0.2676078391
2468	0.2675667962
2469	0.26753522
2470	0.2674866058
2471	0.2674619988
2472	0.2674274228
2473	0.2674018303
2474	0.2673651108
2475	0.2673342855
2476	0.2673037999
2477	0.2672787742
2478	0.2672354219
2479	0.267195727
2480	0.267167
2481	0.2671265217
2482	0.2670835199
2483	0.2670516515
2484	0.2670159872
2485	0.266977491
2486	0.2669268065
2487	0.2668886504
2488	0.2668441098
2489	0.2667991207
2490	0.2667747688
2491	0.2667465216
2492	0.2667189444
2493	0.2666932568
2494	0.2666618394
2495	0.2666105612
2496	0.2665736136
2497	0.2665413478
2498	0.2665041031
2499	0.2664661071
2500	0.2664349276
2501	0.2663972865
2502	0.2663572607
2503	0.2663305314
2504	0.2662956022
2505	0.2662706949
2506	0.2662392072
2507	0.2662108316
2508	0.2661596506
2509	0.2661231698
2510	0.2660956965
2511	0.2660661744
2512	0.2660318746
2513	0.2660040123
2514	0.2659765266
2515	0.2659311448
2516	0.2659044215
2517	0.2658530967
2518	0.265823057
2519	0.2658003748
2520	0.2657694925
2521	0.2657161735
2522	0.265695791
2523	0.2656491206
2524	0.265615458
2525	0.2655731973
2526	0.2655382532
2527	0.2655059417
2528	0.2654656914
2529	0.2654229367
2530	0.2653836936
2531	0.2653513505
2532	0.2653098908
2533	0.2652613169
2534	0.2652234942
2535	0.2651911898
2536	0.2651581543
2537	0.2651128749
2538	0.2650815677
2539	0.2650484155
2540	0.2650105289
2541	0.2649645733
2542	0.2649232129
2543	0.264894262
2544	0.2648565432
2545	0.2648211376
2546	0.2647851008
2547	0.2647411472
2548	0.2646967084
2549	0.2646465857
2550	0.2645970282
2551	0.2645652833
2552	0.2645319482
2553	0.2644943699
2554	0.2644559737
2555	0.2644094468
2556	0.264372759
2557	0.2643429497
2558	0.2642994367
2559	0.2642592493
2560	0.2642305276
2561	0.2641819789
2562	0.2641574315
2563	0.2641168677
2564	0.2640885158
2565	0.2640641131
2566	0.2640252603
2567	0.2639934285
2568	0.2639508245
2569	0.2639052466
2570	0.2638587843
2571	0.2638347111
2572	0.2638019553
2573	0.2637603494
2574	0.2637253574
2575	0.2636840275
2576	0.2636389051
2577	0.2635959719
2578	0.2635505261
2579	0.2635263644
2580	0.2634985756
2581	0.263466007
2582	0.263426885
2583	0.2633937074
2584	0.2633517712
2585	0.2633119335
2586	0.2632695599
2587	0.2632230834
2588	0.2631969335
2589	0.2631625522
2590	0.2631358999
2591	0.2631078394
2592	0.2630536694
2593	0.2630098351
2594	0.2629655176
2595	0.2629246234
2596	0.2628901781
2597	0.2628729394
2598	0.262839715
2599	0.2628135438
2600	0.2627919329
2601	0.2627531019
2602	0.2627195198
2603	0.2626824564
2604	0.262633157
2605	0.2625956097
2606	0.2625579495
2607	0.2625275148
2608	0.2624853052
2609	0.2624450509
2610	0.2624000299
2611	0.2623782326
2612	0.2623483962
2613	0.2623152263
2614	0.2622716442
2615	0.2622338765
2616	0.2622108129
2617	0.262175216
2618	0.2621366892
2619	0.2621087658
2620	0.2620677905
2621	0.262043486
2622	0.2619964494
2623	0.2619590128
2624	0.2619218961
2625	0.2618977729
2626	0.261873803
2627	0.2618301595
2628	0.261804002
2629	0.2617738865
2630	0.2617414145
2631	0.2617070187
2632	0.2616603873
2633	0.2616350211
2634	0.2615990069
2635	0.2615567548
2636	0.2615113259
2637	0.2614696234
2638	0.2614315362
2639	0.2614061572
2640	0.2613583775
2641	0.2613194472
2642	0.2612862635
2643	0.2612592147
2644	0.2612050651
2645	0.261169691
2646	0.2611434774
2647	0.2611094924
2648	0.2610551463
2649	0.2610122387
2650	0.2609742809
2651	0.2609513359
2652	0.2609204937
2653	0.2608815866
2654	0.2608404932
2655	0.2607919476
2656	0.2607496808
2657	0.2607156499
2658	0.2606840651
2659	0.2606397672
2660	0.260605129
2661	0.260570151
2662	0.260550648
2663	0.2605138104
2664	0.2604698311
2665	0.2604486182
2666	0.2604155789
2667	0.2603800228
2668	0.2603343278
2669	0.2602973191
2670	0.2602720475
2671	0.2602314898
2672	0.2601817633
2673	0.2601470406
2674	0.260107424
2675	0.2600809856
2676	0.2600544801
2677	0.2600185499
2678	0.2599871381
2679	0.2599570592
2680	0.2599207414
2681	0.259878356
2682	0.2598318857
2683	0.259791288
2684	0.2597418136
2685	0.2597199432
2686	0.2596696189
2687	0.2596217604
2688	0.2595920303
2689	0.2595640994
2690	0.2595386494
2691	0.2595090144
2692	0.2594699716
2693	0.2594412193
2694	0.2594071682
2695	0.2593713986
2696	0.25932061
2697	0.2592875589
2698	0.2592482194
2699	0.2592144697
2700	0.2591795027
2701	0.259141981
2702	0.2591140778
2703	0.2590701196
2704	0.2590354738
2705	0.2589907077
2706	0.2589561437
2707	0.2589303327
2708	0.2589009012
2709	0.2588631234
2710	0.2588302105
2711	0.2588092578
2712	0.2587745392
2713	0.2587381929
2714	0.2587024166
2715	0.2586691106
2716	0.2586314753
2717	0.2585965849
2718	0.2585748477
2719	0.2585493407
2720	0.2585171158
2721	0.2584956156
2722	0.258450644
2723	0.2584244214
2724	0.2583752732
2725	0.2583420226
2726	0.2583110816
2727	0.2582855735
2728	0.2582505221
2729	0.2582122548
2730	0.2581816292
2731	0.2581487021
2732	0.2581092073
2733	0.2580763368
2734	0.2580445363
2735	0.258003011
2736	0.2579644234
2737	0.2579370702
2738	0.2579078203
2739	0.2578722016
2740	0.2578382151
2741	0.2578096948
2742	0.2577758947
2743	0.2577423118
2744	0.2577090335
2745	0.2576691246
2746	0.2576489416
2747	0.257615903
2748	0.2575880595
2749	0.2575587546
2750	0.2575234327
2751	0.2574958953
2752	0.2574615621
2753	0.2574333596
2754	0.2573967047
2755	0.2573552914
2756	0.2573249432
2757	0.2572957488
2758	0.2572621301
2759	0.2572184082
2760	0.2571978057
2761	0.2571632864
2762	0.2571331475
2763	0.2570955858
2764	0.2570716206
2765	0.2570427683
2766	0.257012469
2767	0.2569631198
2768	0.2569302586
2769	0.2568933488
2770	0.2568570851
2771	0.256822085
2772	0.2568037074
2773	0.2567670771
2774	0.2567204656
2775	0.2566850682
2776	0.2566490471
2777	0.2565986372
2778	0.25655931
2779	0.2565211489
2780	0.2564873388
2781	0.2564662697
2782	0.2564321694
2783	0.2564043079
2784	0.2563712576
2785	0.256330425
2786	0.2562917514
2787	0.256249627
2788	0.2562182424
2789	0.2561932868
2790	0.2561674467
2791	0.2561351086
2792	0.2561067223
2793	0.2560826329
2794	0.2560670766
2795	0.2560407241
2796	0.2559954819
2797	0.2559668358
2798	0.2559404391
2799	0.2558960652
2800	0.255863728
2801	0.2558190909
2802	0.2557960862
2803	0.2557661837
2804	0.255728148
2805	0.2556979508
2806	0.2556798287
2807	0.2556418597
2808	0.255618957
2809	0.2555701117
2810	0.2555383373
2811	0.2555022048
2812	0.2554652107
2813	0.2554220968
2814	0.2553835236
2815	0.255356536
2816	0.2553243215
2817	0.2553001893
2818	0.2552766403
2819	0.2552445352
2820	0.2552150794
2821	0.2551858333
2822	0.2551544788
2823	0.2551192528
2824	0.2550991585
2825	0.2550680179
2826	0.2550303541
2827	0.2549870734
2828	0.2549598434
2829	0.2549191893
2830	0.2548969358
2831	0.254876496
2832	0.254833271
2833	0.2547863557
2834	0.2547379104
2835	0.2546964244
2836	0.254657382
2837	0.2546242029
2838	0.254595871
2839	0.254558527
2840	0.2545360075
2841	0.2545061494
2842	0.2544622596
2843	0.2544291911
2844	0.2544043041
2845	0.2543774148
2846	0.2543536097
2847	0.2543319772
2848	0.2543129709
2849	0.2542825078
2850	0.2542494161
2851	0.2542097276
2852	0.2541779508
2853	0.2541503513
2854	0.2541254231
2855	0.2540953982
2856	0.2540549954
2857	0.2540292795
2858	0.2540101468
2859	0.2539658044
2860	0.2539359573
2861	0.2539053415
2862	0.253876673
2863	0.2538348513
2864	0.2538045139
2865	0.2537769828
2866	0.2537483024
2867	0.2537243999
2868	0.2536917132
2869	0.2536630308
2870	0.2536301151
2871	0.2535754616
2872	0.2535390702
2873	0.2535208601
2874	0.2534923486
2875	0.2534472964
2876	0.2534203899
2877	0.2533967154
2878	0.2533570312
2879	0.2533145569
2880	0.2532827194
2881	0.2532567355
2882	0.2532039859
2883	0.2531721213
2884	0.2531431783
2885	0.2531029194
2886	0.2530755211
2887	0.2530464193
2888	0.2530089032
2889	0.2529819374
2890	0.2529556716
2891	0.2529311282
2892	0.252890572
2893	0.2528594369
2894	0.2528193877
2895	0.2527860313
2896	0.2527551898
2897	0.2527266095
2898	0.2526955958
2899	0.2526703738
2900	0.2526314376
2901	0.2525850555
2902	0.2525499076
2903	0.2525196108
2904	0.252504919
2905	0.2524726164
2906	0.252444587
2907	0.2524143328
2908	0.2523771251
2909	0.2523575862
2910	0.2523333161
2911	0.2522998507
2912	0.2522492027
2913	0.2522189126
2914	0.2521849145
2915	0.2521537857
2916	0.2521227524
2917	0.2520955155
2918	0.2520524955
2919	0.2520268561
2920	0.2519870146
2921	0.2519479483
2922	0.2519180833
2923	0.2518830248
